시도명,시군구명,시설명,상세주소,시설면적,경도,위도,관리부서
전라남도,신안군,비금동초등학교,전라남도 신안군 비금면 용소리 238-2,4700.0000,125.979760,34.784531,김홍구
전라남도,신안군,자은초등학교,전라남도 신안군 자은면 구영리 44,1983.0000,126.048257,34.891060,천경랑
전라남도,신안군,자은중학교,전라남도 신안군 자은면 구영리 120,8000.0000,126.043224,34.888171,임종욱
전라남도,신안군,임자초등학교,전라남도 신안군 임자면 대기리 348,2400.0000,126.101488,35.090184,문희숙
전라남도,신안군,임자고등학교,전라남도 신안군 임자면 대기리 353,3000.0000,126.098631,35.090678,박안석
전라남도,신안군,증도중학교,전라남도 신안군 증도면 증동리 1512,5555.0000,126.144382,34.998526,김명균
전라남도,신안군,증도초등학교,전라남도 신안군 증도면 증동리 1812-2,2873.0000,126.136611,35.002224,이승윤
전라남도,신안군,압해동초등학교,전라남도 신안군 압해읍 신장리 518-1,14709.0000,126.354551,34.841087,장성모
전라남도,신안군,압해서초등학교,전라남도 신안군 압해읍 대천리 659-1,9607.0000,126.273435,34.862561,윤석권
전라남도,신안군,압해초등학교,전라남도 신안군 압해읍 동서리 191,8006.0000,126.308677,34.867352,신희봉
전라남도,신안군,지도초등학교 선치분교,전라남도 신안군 지도읍 선도리 594-1,2441.0000,126.263650,34.982789,김인자
전라남도,신안군,지명중학교,전라남도 신안군 지도읍 광정리 1271,4403.0000,126.213697,35.060558,이종휴
전라남도,신안군,지명고등학교,전라남도 신안군 지도읍 읍내리 404-4,4300.0000,126.202259,35.064167,차왕주
전라남도,신안군,지도초등학교 어의분교,전라남도 신안군 지도읍 어의리 492,1200.0000,126.187146,35.133002,학교장
전라남도,신안군,지도초등학교,전라남도 신안군 지도읍 읍내리 93-1,2915.0000,126.207275,35.063458,문원길
전라남도,진도군,조도초등학교 운동장,전라남도 진도군 조도면 창유리 458,706.0000,126.048258,34.296185,남화경
전라남도,진도군,지산초등학교 운동장,전라남도 진도군 지산면 인지리 240-2,10101.0000,126.166755,34.421777,최병만
전라남도,진도군,석교초등학교 운동장,전라남도 진도군 임회면 석교리 416,8910.0000,126.191726,34.405530,김덕용
전라남도,진도군,오산초등학교 운동장,전라남도 진도군 고군면 오산리 1048-3,5670.0000,126.341864,34.491839,김종환
전라남도,진도군,의신초등학교 운동장,전라남도 진도군 의신면 돈지리 678-1,63962.0000,126.277913,34.440526,석종안
전라남도,진도군,금성초등학교 운동장,전라남도 진도군 군내면 둔전리 356-2,24779.0000,126.293015,34.537438,이형숙
전라남도,완도군,생영초등학교,전라남도 완도군 생일면 유서리 270,2812.0000,126.996650,34.332688,
전라남도,진도군,진도중학교 운동장,전라남도 진도군 진도읍 교동리 580-1,2268.0000,126.258586,34.483175,최평화
전라남도,완도군,금일중학교 생일분교,전라남도 완도군 생일면 유서리 626,3476.0000,126.990504,34.334970,
전라남도,완도군,보길중학교,전라남도 완도군 보길면 부황리 11-3,6348.0000,126.563378,34.168279,
전라남도,완도군,보길초등학교,전라남도 완도군 보길면 부황리 202,3422.0000,126.555332,34.162384,
전라남도,완도군,금당초등학교,전라남도 완도군 금당면 육산리 260,195.0000,127.061467,34.440702,
전라남도,완도군,보길동초등학교,전라남도 완도군 보길면 중통리 379-1,9322.0000,126.591493,34.163478,
전라남도,완도군,소안항일기념관,전라남도 완도군 소안면 가학리 259,17045.0000,126.652807,34.167166,
전라남도,완도군,진산초등학교,전라남도 완도군 소안면 진산리 847,3530.0000,126.642767,34.136722,
전라남도,완도군,미라펜션,전라남도 완도군 소안면 미라리 300,3881.0000,126.669425,34.146546,
전라남도,완도군,청산중학교,전라남도 완도군 청산면 도청리 220,4200.0000,126.863794,34.181401,
전라남도,완도군,소안중학교 운동장,전라남도 완도군 소안면 비자리 874,4503.0000,126.655923,34.173093,
전라남도,완도군,소안초등학교,전라남도 완도군 소안면 비자리 940,4734.0000,126.653763,34.171987,
전라남도,완도군,약산중고등학교,전라남도 완도군 약산면 장용리 850,4416.0000,126.899082,34.392898,
전라남도,완도군,청산초등학교,전라남도 완도군 청산면 도청리 988,4300.0000,126.858861,34.182720,
전라남도,완도군,약산초등학교,전라남도 완도군 약산면 장용리 936-1,4200.0000,126.896777,34.392764,
전라남도,완도군,신지초등학교,전라남도 완도군 신지면 대곡리 850,6706.0000,126.830170,34.337226,
전라남도,완도군,신지중학교,전라남도 완도군 신지면 대곡리 781-1,4504.0000,126.828642,34.336731,
전라남도,완도군,군외중학교,전라남도 완도군 군외면 원동리 1,1432.0000,126.653072,34.389687,
전라남도,완도군,군외초등학교,전라남도 완도군 군외면 신학리 666,2107.0000,126.646600,34.379109,
전라남도,완도군,노화북초등학교,전라남도 완도군 노화읍 신양리 452-1,3781.0000,126.577637,34.215768,
전라남도,완도군,노화중앙초등학교,전라남도 완도군 노화읍 이포리 674,5327.0000,126.572124,34.178801,
전라남도,완도군,노화초등학교,전라남도 완도군 노화읍 도청리 324,2479.0000,126.570066,34.195442,
전라남도,완도군,노화중학교,전라남도 완도군 노화읍 이포리 345,5327.0000,126.573275,34.183579,
전라남도,완도군,금일동초등학교,전라남도 완도군 금일읍 월송리 250,6500.0000,127.055504,34.340131,
전라남도,완도군,노화고등학교,전라남도 완도군 노화읍 이포리 255,6574.0000,126.577868,34.181776,
전라남도,완도군,완도군종합운동장,전라남도 완도군 완도읍 군내리 1256-2,35308.0000,126.741766,34.316460,
전라남도,완도군,금일초등학교,전라남도 완도군 금일읍 신구리 680,6500.0000,127.033500,34.355046,
전라남도,장성군,약수교회,전라남도 장성군 북하면 약수리 527-12,60.0000,126.879929,35.406115,윤병진
전라남도,장성군,약수중학교,전라남도 장성군 북하면 약수리 428-1,13603.0000,126.880750,35.406686,약수중학교장
전라남도,장성군,약수초등학교장,전라남도 장성군 북하면 약수리 406,7279.0000,126.880646,35.408013,061-392-7469
전라남도,장성군,북일초등학교,전라남도 장성군 북일면 오산리 106-1,3715.0000,126.794310,35.384741,북일초등학교장
전라남도,장성군,사거리성당,전라남도 장성군 북이면 사거리 633-2,60.0000,126.811114,35.430068,이중호
전라남도,장성군,북이초등학교,전라남도 장성군 북이면 신평리 257,4420.0000,126.799898,35.442039,북이초등학교장
전라남도,장성군,서삼초등학교,전라남도 장성군 서삼면 장산리 196,3500.0000,126.768107,35.333793,서삼초등학교장
전라남도,장성군,사창초등학교,전라남도 장성군 삼계면 사창리 270,4268.0000,126.665905,35.260533,사창초등학교장
전라남도,장성군,월평초등학교,전라남도 장성군 황룡면 월평리 61-6,4534.0000,126.774730,35.290208,월평초등학교장
전라남도,장성군,황룡중학교,전라남도 장성군 황룡면 장산리 402,6099.0000,126.758936,35.297006,황룡중학교장
전라남도,장성군,삼서중학교,전라남도 장성군 삼서면 대곡리 297-1,13933.0000,126.651720,35.228800,삼서중학교장
전라남도,장성군,삼계중학교,전라남도 장성군 삼계면 사창리 339,3705.0000,126.666061,35.257971,삼계중학교장
전라남도,장성군,동화초등학교,전라남도 장성군 동화면 용정리 717-1,3972.0000,126.736606,35.273916,동화초등학교장
전라남도,장성군,동화면사무소,전라남도 장성군 동화면 구림리 9-2,365.0000,126.738758,35.284252,장성군수
전라남도,장성군,삼서초등학교,전라남도 장성군 삼서면 대곡리 320-1,4254.0000,126.653693,35.229861,삼서초등학교장
전라남도,장성군,진원동초등학교,전라남도 장성군 진원면 용산리 841-1,4095.0000,126.863095,35.259794,진원동초등학교장
전라남도,장성군,장성남중학교,전라남도 장성군 남면 분향리 335,10070.0000,126.811464,35.243270,장성남중학교장
전라남도,장성군,분향초등학교,전라남도 장성군 남면 분향리 1083-8,1950.0000,126.801487,35.239293,분향초등학교장
전라남도,장성군,안평중앙교회,전라남도 장성군 장성읍 안평리 419-22,24.0000,126.778092,35.340473,최승호
전라남도,장성군,진원면사무소,전라남도 장성군 진원면 선적리 128,840.0000,126.833305,35.273146,장성군수
전라남도,장성군,장성중학교,전라남도 장성군 장성읍 영천리 610-2,6360.0000,126.792265,35.309186,
전라남도,장성군,장성중앙초등학교,전라남도 장성군 장성읍 영천리 880,5188.0000,126.786816,35.298794,장성중앙초등학교장
전라남도,장성군,홍길동체육관,전라남도 장성군 장성읍 기산리 388,2316.0000,126.766965,35.303052,장성군수
전라남도,장성군,장성소망교회,전라남도 장성군 장성읍 장안리 252,225.0000,126.783629,35.314760,조용국
전라남도,영광군,염산중학교,전라남도 영광군 염산면 봉남리 126,15611.0000,126.373106,35.219981,김인곤
전라남도,영광군,법성포초등학교,전라남도 영광군 법성면 대덕리 526,22305.0000,126.454843,35.359827,양경아
전라남도,영광군,안병호,전라남도 영광군 법성면 대덕리 341-1,9972.0000,126.457634,35.359328,안병호
전라남도,장성군,성산초등학교,전라남도 장성군 장성읍 성산리 450,6739.0000,126.805838,35.326054,성산초등학교장
전라남도,영광군,군남초등학교,전라남도 영광군 군남면 백양리 161-1,19980.0000,126.458115,35.236017,정은택
전라남도,영광군,염산초등학교,전라남도 영광군 염산면 봉남리 195-0,9814.0000,126.366862,35.220616,조장근
전라남도,영광군,대마초등학교,전라남도 영광군 대마면 월산리 375,18297.0000,126.581472,35.302696,김수길
전라남도,영광군,묘량중앙초등학교,전라남도 영광군 묘량면 운당리 478,4335.0000,126.551416,35.267710,윤건
전라남도,영광군,불갑초등학교,전라남도 영광군 불갑면 쌍운리 404,9617.0000,126.507730,35.211217,노택현
전라남도,영광군,군서초등학교,전라남도 영광군 군서면 남죽리 658,8150.0000,126.477727,35.257161,김옥경
전라남도,영광군,홍농초등학교,전라남도 영광군 홍농읍 상하리 222,9394.0000,126.448234,35.399467,정병호
전라남도,영광군,홍농중학교,전라남도 영광군 홍농읍 상하리 345,11157.0000,126.447279,35.401435,최원식
전라남도,영광군,백수서초등학교,전라남도 영광군 백수읍 대전리 404,3988.0000,126.396567,35.282142,이경숙
전라남도,영광군,백수초등학교,전라남도 영광군 백수읍 천마리 597-2,11682.0000,126.421338,35.283206,이금진
전라남도,영광군,영광중앙초등학교,전라남도 영광군 영광읍 백학리 253,9269.0000,126.506009,35.279186,오춘선
전라남도,영광군,국민체육센터,전라남도 영광군 영광읍 단주리 673,14498.0000,126.496273,35.288662,박기주
전라남도,영광군,영광초등학교,전라남도 영광군 영광읍 무령리 306,6300.0000,126.514328,35.278408,류제경
전라남도,영광군,영광중학교,전라남도 영광군 영광읍 무령리 317-1,9269.0000,126.515208,35.278052,이상기
전라남도,함평군,나산초등학교운동장,전라남도 함평군 나산면 삼축리 389-5,5563.0000,126.606326,35.116359,
전라남도,함평군,해보초등학교운동장,전라남도 함평군 해보면 금덕리 477,5895.0000,126.602719,35.176707,
전라남도,함평군,월야초등학교운동장,전라남도 함평군 월야면 월야리 1240,4454.0000,126.632686,35.177006,
전라남도,함평군,학다리고등학교운동장,전라남도 함평군 학교면 사거리 460,8059.0000,126.535688,35.026666,
전라남도,함평군,엄다초등학교운동장,전라남도 함평군 엄다면 송로리 811-1,4730.0000,126.502350,35.012431,
전라남도,함평군,대동향교초등학교운동장,전라남도 함평군 대동면 향교리 906,5486.0000,126.532320,35.067779,
전라남도,함평군,손불중학교운동장,전라남도 함평군 손불면 대전리 636,5267.0000,126.427827,35.144054,
전라남도,함평군,신광중학교운동장,전라남도 함평군 신광면 월암리 272,6172.0000,126.500701,35.155163,
전라남도,함평군,함평골프고등학교운동장,전라남도 함평군 함평읍 내교리 518,7643.0000,126.515543,35.059555,
전라남도,무안군,운남초등학교 운동장,전라남도 무안군 운남면 연리 391-1,2400.0000,126.337772,34.958831,최은아
전라남도,무안군,목포대학교 운동장,전라남도 무안군 청계면 도림리 61,5440.0000,126.435558,34.908512,김광훈
전라남도,무안군,청계초등학교 운동장,전라남도 무안군 청계면 상마리 36-1,2400.0000,126.428664,34.925449,노영철
전라남도,무안군,현경초등학교 운동장,전라남도 무안군 현경면 외반리 192-3,6460.0000,126.414057,35.019209,김재하
전라남도,무안군,망운초등학교 운동장,전라남도 무안군 망운면 목동리 664-1,3200.0000,126.392917,35.015780,장희원 010-5626-7260
전라남도,무안군,몽탄초등학교 운동장,전라남도 무안군 몽탄면 사천리 170,5040.0000,126.501447,34.928828,김도형 010-7299-5442
전라남도,무안군,남악초등학교 운동장,전라남도 무안군 삼향읍 남악리 1587,2600.0000,126.474072,34.812430,임철한 010-8726-6284
전라남도,무안군,삼향초등학교 운동장,전라남도 무안군 삼향읍 유교리 900-1,2400.0000,126.432538,34.842438,천향희
전라남도,영암군,독천초등학교 운동장,전라남도 영암군 학산면 독천리 85,3358.0000,126.564897,34.727714,
전라남도,무안군,전남체육중고등학교 운동장,전라남도 무안군 일로읍 월암리 16-4,10800.0000,126.497379,34.844544,황준식
전라남도,영암군,서호중학교 운동장,전라남도 영암군 서호면 장천리 483,331.0000,126.584386,34.755954,
전라남도,영암군,장천초등학교 운동장,전라남도 영암군 서호면 장천리 573,638.0000,126.582366,34.755736,
전라남도,영암군,낭주고등학교 운동장,전라남도 영암군 학산면 독천리 325,3748.0000,126.564235,34.730643,
전라남도,영암군,낭주중학교 운동장,전라남도 영암군 학산면 독천리 151,3404.0000,126.567301,34.727206,김동희
전라남도,영암군,도포초등학교 운동장,전라남도 영암군 도포면 덕화리 100-2,430.0000,126.635776,34.836135,
전라남도,영암군,도포중학교 운동장,전라남도 영암군 도포면 구학리 370-3,549.0000,126.642803,34.849207,
전라남도,영암군,구림중학교 운동장,전라남도 영암군 군서면 동구림리 414-1,1995.0000,126.626982,34.759609,
전라남도,영암군,구림초등학교 운동장,전라남도 영암군 군서면 동구림리 93-1,2341.0000,126.632333,34.763321,
전라남도,영암군,시종초등학교 운동장,전라남도 영암군 시종면 내동리 10-2,4442.0000,126.607485,34.867016,
전라남도,영암군,신북중학교 운동장,전라남도 영암군 신북면 월평리 25,3546.0000,126.697545,34.890606,
전라남도,영암군,신북초등학교 운동장,전라남도 영암군 신북면 월평리 13,2998.0000,126.696407,34.891099,
전라남도,영암군,시종중학교 운동장,전라남도 영암군 시종면 내동리 36,661.0000,126.608489,34.864851,
전라남도,영암군,삼호서초등학교 운동장,전라남도 영암군 삼호읍 용당리 2178-1,892.0000,126.378519,34.745649,
전라남도,영암군,덕진초등학교 운동장,전라남도 영암군 덕진면 덕진리 310-2,1458.0000,126.698781,34.821298,
전라남도,영암군,금정초등학교 운동장,전라남도 영암군 금정면 용흥리 1052,3546.0000,126.753468,34.861002,
전라남도,강진군,마량초등학교 운동장,전라남도 강진군 마량면 마량리 1080-3,2604.0000,126.813936,34.457131,박신주
전라남도,영암군,삼호중학교 운동장,전라남도 영암군 삼호읍 용앙리 262,859.0000,126.468232,34.749535,
전라남도,강진군,병영초등학교 운동장,전라남도 강진군 병영면 성동리 319-10,3354.0000,126.815041,34.720070,차래호
전라남도,강진군,하멜기념관(외부공원),전라남도 강진군 병영면 성동리 109,4535.0000,126.818540,34.719446,위길복
전라남도,강진군,옴천초등학교 운동장,전라남도 강진군 옴천면 개산리 245,2812.0000,126.795470,34.744842,심유정
전라남도,강진군,도암초등학교 운동장,전라남도 강진군 도암면 석문리 242,4930.0000,126.725801,34.550852,김대진
전라남도,강진군,신전초등학교 운동장,전라남도 강진군 신전면 용월리 1033-1,4896.0000,126.709626,34.499560,장철실
전라남도,강진군,성전초등학교 운동장,전라남도 강진군 성전면 월평리 102,5775.0000,126.707410,34.693427,홍성식
전라남도,강진군,작천초등학교 운동장,전라남도 강진군 작천면 현산리 5,6314.0000,126.772038,34.703076,이명식
전라남도,강진군,칠량초등학교 운동장,전라남도 강진군 칠량면 영동리 1113-5,4508.0000,126.800200,34.573684,조기완
전라남도,강진군,대구초등학교 운동장,전라남도 강진군 대구면 수동리 785,4067.0000,126.798762,34.492166,송승기
전라남도,강진군,강진다산교육관 및 수련원(외부공원),전라남도 강진군 도암면 만덕리 369,7461.0000,126.745268,34.576125,노창규
전라남도,강진군,강진군 축구전용구장(남포축구장),전라남도 강진군 강진읍 남포리 548,19500.0000,126.773730,34.619922,김선제
전라남도,강진군,국민체육센터 종합운동장,전라남도 강진군 군동면 호계리 1076,4778.0000,126.781851,34.646838,김선제
전라남도,강진군,강진군 축구전용구장(다산구장),전라남도 강진군 군동면 호계리 1091,28560.0000,126.780899,34.648467,김선제
전라남도,강진군,청람중학교 운동장,전라남도 강진군 군동면 라천리 161,2100.0000,126.819865,34.649115,박종태
전라남도,장흥군,회진초등학교 운동장,전라남도 장흥군 회진면 회진리 738-2,4176.0000,126.936323,34.480044,정학범
전라남도,강진군,강진여자중학교 운동장,전라남도 강진군 강진읍 서성리 292,1500.0000,126.760526,34.639913,최종란
전라남도,강진군,강진중앙초등학교 운동장,전라남도 강진군 강진읍 평동리 215-1,6664.0000,126.766559,34.636561,조한명
전라남도,장흥군,장흥장평중학교 운동장,전라남도 장흥군 장평면 용강리 52,9777.0000,126.973214,34.774002,이종건
전라남도,장흥군,유치초중학교 운동장,전라남도 장흥군 유치면 조양리 695,3300.0000,126.835528,34.802488,양진석
전라남도,장흥군,부산초등학교 운동장,전라남도 장흥군 부산면 구룡리 378,10967.0000,126.902003,34.722301,정옥순
전라남도,장흥군,대덕초등학교 운동장,전라남도 장흥군 대덕읍 연정리 390-1,5608.0000,126.890259,34.499776,고광문
전라남도,장흥군,안양초등학교 운동장,전라남도 장흥군 안양면 운흥리 508,19251.0000,126.973437,34.651511,정남종
전라남도,장흥군,장동초등학교 운동장,전라남도 장흥군 장동면 북교리 306-4,9612.0000,126.994027,34.746542,이점덕
전라남도,장흥군,관산초등학교 운동장,전라남도 장흥군 관산읍 옥당리 405,11639.0000,126.940026,34.561045,변탁근
전라남도,장흥군,관산남초등학교 운동장,전라남도 장흥군 관산읍 삼산리 97,5814.0000,126.954665,34.526292,김정운
전라남도,장흥군,장흥중학교 운동장,전라남도 장흥군 장흥읍 건산리 506,10070.0000,126.909751,34.683839,김경임
전라남도,화순군,동면중학교 운동장,전라남도 화순군 동면 천덕리 84-0,12000.0000,127.052933,35.024388,
전라남도,화순군,동면초등학교 운동장,전라남도 화순군 동면 장동리 351,13420.0000,127.042527,35.031655,
전라남도,장흥군,장흥고등학교 운동장,전라남도 장흥군 장흥읍 건산리 77,589.0000,126.915525,34.679870,김일선
전라남도,화순군,이서초등학교 운동장,전라남도 화순군 이서면 영평리 282-1,16000.0000,127.044270,35.117379,
전라남도,화순군,아산초등학교 운동장,전라남도 화순군 북면 이천리 55,16220.0000,127.133265,35.169143,
전라남도,화순군,북면중학교 운동장,전라남도 화순군 북면 이천리 26,14440.0000,127.134833,35.165720,
전라남도,화순군,동복초등학교 운동장,전라남도 화순군 동복면 칠정리 702,16330.0000,127.128297,35.072016,
전라남도,화순군,사평초등학교 운동장,전라남도 화순군 남면 사평리 940-1,6400.0000,127.092925,35.008372,
전라남도,화순군,춘양초등학교 운동장,전라남도 화순군 춘양면 석정리 239,13300.0000,126.959719,34.949546,
전라남도,화순군,청풍초등학교 운동장,전라남도 화순군 청풍면 차리 270,15550.0000,126.970694,34.875569,
전라남도,화순군,이양초등학교 운동장,전라남도 화순군 이양면 이양리 317,16250.0000,126.988819,34.883310,
전라남도,화순군,능주고등학교 운동장,전라남도 화순군 능주면 잠정리 106,17520.0000,126.958201,34.985380,
전라남도,화순군,도곡초등학교 운동장,전라남도 화순군 도곡면 천암리 191,16420.0000,126.908661,35.013105,
전라남도,화순군,천태초등학교 운동장,전라남도 화순군 도암면 원천리 252,13550.0000,126.893351,34.945442,
전라남도,화순군,화순중학교 운동장,전라남도 화순군 화순읍 대리 97-5,23000.0000,126.978223,35.056614,
전라남도,화순군,한천초등학교 운동장,전라남도 화순군 한천면 한계리 183,11921.0000,127.004112,34.979286,
전라남도,보성군,회천초등학교 운동장,전라남도 보성군 회천면 율포리 278,13013.0000,127.085297,34.673225,
전라남도,화순군,문화광장,전라남도 화순군 화순읍 만연리 219,6839.0000,126.990760,35.059600,
전라남도,화순군,공설운동장,전라남도 화순군 화순읍 대리 97-5,95700.0000,126.978223,35.056614,
전라남도,보성군,복내초등학교 운동장,전라남도 보성군 복내면 복내리 322,3120.0000,127.127859,34.898435,
전라남도,보성군,문덕초등학교 운동장,전라남도 보성군 문덕면 봉정리 277,2950.0000,127.174992,34.919963,
전라남도,보성군,조성초등학교 운동장,전라남도 보성군 조성면 조성리 683-1,8668.0000,127.248366,34.809617,
전라남도,보성군,득량초등학교 운동장,전라남도 보성군 득량면 해평리 588,6552.0000,127.186756,34.752545,
전라남도,보성군,벌교상업고등학교 운동장,전라남도 보성군 벌교읍 회정리 527,22846.0000,127.349497,34.846179,
전라남도,보성군,노동초등학교 운동장,전라남도 보성군 노동면 거석리 522,9687.0000,127.049041,34.823908,
전라남도,보성군,미력초등학교 운동장,전라남도 보성군 미력면 도개리 731,18668.0000,127.086170,34.799578,
전라남도,보성군,겸백초등학교 운동장,전라남도 보성군 겸백면 석호리 559,1530.0000,127.150593,34.831279,
전라남도,보성군,율어초등학교,전라남도 보성군 율어면 문양리 274,6260.0000,127.186241,34.872593,
전라남도,보성군,벌교초등학교 운동장,전라남도 보성군 벌교읍 벌교리 637,10897.0000,127.342433,34.843783,
전라남도,보성군,벌교고등학교 운동장,전라남도 보성군 벌교읍 장좌리 511,3973.0000,127.342776,34.833927,
전라남도,보성군,다향고등학교 운동장,전라남도 보성군 보성읍 옥평리 770,25961.0000,127.092738,34.763575,
전라남도,보성군,보성남초등학교 운동장,전라남도 보성군 보성읍 주봉리 226,5560.0000,127.077754,34.770439,
전라남도,구례군,중동초등학교 운동장,전라남도 구례군 산동면 관산리 631,3000.0000,127.465195,35.318716,
전라남도,보성군,보성초등학교 운동장,전라남도 보성군 보성읍 보성리 806,6675.0000,127.078608,34.771184,
전라남도,구례군,광의초등학교 운동장,전라남도 구례군 광의면 연파리 488-0,5600.0000,127.443921,35.259089,
전라남도,구례군,전라남도자연탐구수련원 지리산학생수련장 운동장,전라남도 구례군 광의면 수월리 494,3100.0000,127.463630,35.247307,이재진
전라남도,구례군,용방초등학교 운동장,전라남도 구례군 용방면 용정리 199-2,5800.0000,127.433306,35.250571,
전라남도,구례군,구례북중학교 운동장,전라남도 구례군 용방면 신지리 802,6600.0000,127.438671,35.258064,
전라남도,구례군,원촌초등학교 운동장,전라남도 구례군 산동면 원촌리 214,6000.0000,127.438400,35.316822,
전라남도,구례군,산동중학교 운동장,전라남도 구례군 산동면 원촌리 341,6000.0000,127.435311,35.315653,
전라남도,구례군,문척초등학교 운동장,전라남도 구례군 문척면 월전리 286-1,4900.0000,127.490634,35.191835,
전라남도,구례군,간문초등학교 운동장,전라남도 구례군 간전면 간문리 220-1,5000.0000,127.542053,35.177184,
전라남도,구례군,토지초등학교 운동장,전라남도 구례군 토지면 구산리 137-1,6400.0000,127.527855,35.196965,
전라남도,구례군,구례동중학교 운동장,전라남도 구례군 토지면 파도리 25,5900.0000,127.545776,35.192478,
전라남도,구례군,토지초등학교 연곡분교 운동장,전라남도 구례군 토지면 내서리 12,1600.0000,127.590690,35.247297,
전라남도,구례군,청천초등학교 운동장,전라남도 구례군 마산면 마산리 498-3,4000.0000,127.487158,35.221577,
전라남도,구례군,구례여자중학교 운동장,전라남도 구례군 구례읍 봉남리 106,900.0000,127.463568,35.205641,
전라남도,구례군,구례중학교 운동장,전라남도 구례군 구례읍 봉서리 1093,6000.0000,127.463019,35.200960,
전라남도,구례군,전남자연과학고등학교 운동장,전라남도 구례군 구례읍 봉서리 1066,4100.0000,127.462540,35.200165,
전라남도,구례군,구례공설운동장,전라남도 구례군 구례읍 봉북리 1423-1,7200.0000,127.465720,35.218309,
전라남도,구례군,구례고등학교 운동장,전라남도 구례군 구례읍 봉남리 54,2300.0000,127.463316,35.204447,
전라남도,구례군,구례북초등학교 운동장,전라남도 구례군 구례읍 봉동리 489,2000.0000,127.460377,35.209984,
전라남도,구례군,구례중앙초등학교 운동장,전라남도 구례군 구례읍 봉남리 32-1,3800.0000,127.465477,35.204643,
전라남도,곡성군,석곡초등학교,전라남도 곡성군 석곡면 석곡리 8,5329.0000,127.253509,35.135023,
전라남도,곡성군,죽곡초등학교,전라남도 곡성군 죽곡면 태평리 614,9801.0000,127.318246,35.153327,
전라남도,곡성군,고달초등학교,전라남도 곡성군 고달면 목동리 730,4761.0000,127.341844,35.296317,
전라남도,곡성군,옥과초등학교,전라남도 곡성군 옥과면 죽림리 684-0,4761.0000,127.142085,35.275840,
전라남도,곡성군,입면초등학교,전라남도 곡성군 입면 송전리 573,6889.0000,127.185260,35.307266,
전라남도,곡성군,오산초등학교,전라남도 곡성군 오산면 봉동리 500,11664.0000,127.121243,35.238770,
전라남도,곡성군,곡성고등학교,전라남도 곡성군 곡성읍 읍내리 446-1,3481.0000,127.293108,35.284586,
전라남도,곡성군,문화운동장,전라남도 곡성군 곡성읍 읍내리 254,2025.0000,127.297657,35.280883,
전라남도,곡성군,대황강체육공원,전라남도 곡성군 석곡면 석곡리 28,12634.0000,127.253282,35.134096,
전라남도,담양군,월산초등학교 운동장,전라남도 담양군 월산면 월산리 629-1,27238.0000,126.956688,35.347514,주미경
전라남도,담양군,수북초등학교 운동장,전라남도 담양군 수북면 수북리 161,17514.0000,126.930294,35.300997,주미경
전라남도,담양군,한재초등학교 운동장,전라남도 담양군 대전면 대치리 788,15133.0000,126.889367,35.278154,주미경
전라남도,곡성군,곡성중학교,전라남도 곡성군 곡성읍 읍내리 726-1,11025.0000,127.289132,35.281419,
전라남도,곡성군,곡성중앙초등학교,전라남도 곡성군 곡성읍 읍내리 703,12769.0000,127.291714,35.284274,
전라남도,담양군,창평초등학교 운동장,전라남도 담양군 창평면 창평리 39-1,6017.0000,127.018732,35.240487,주미경
전라남도,담양군,만덕초등학교 운동장,전라남도 담양군 대덕면 매산리 97,10993.0000,127.035851,35.249165,주미경
전라남도,담양군,무정초등학교 운동장,전라남도 담양군 무정면 봉안리 68-1,6509.0000,127.040381,35.290265,주미경
전라남도,담양군,금성초등학교 운동장,전라남도 담양군 금성면 석현리 124,7152.0000,127.025502,35.344325,주미경
전라남도,담양군,용면초등학교 운동장,전라남도 담양군 용면 추성리 404,11373.0000,126.990827,35.363282,주미경
전라남도,광양시,태인동사무소 주차장,전라남도 광양시 태인동   398,4160.0000,127.749527,34.943254,
전라남도,담양군,담양남초등학교 운동장,전라남도 담양군 담양읍 지침리 92,1714.0000,126.986488,35.317887,주미경
전라남도,담양군,담양동초등학교 운동장,전라남도 담양군 담양읍 객사리 271,3985.0000,126.983486,35.320649,주미경
전라남도,담양군,봉산초등학교 운동장,전라남도 담양군 봉산면 신학리 131,9804.0000,126.957366,35.276843,주미경
전라남도,담양군,고서초등학교 운동장,전라남도 담양군 고서면 동운리 591-2,6760.0000,126.973909,35.224391,주미경
전라남도,담양군,남면초등학교 운동장,전라남도 담양군 남면 연천리 355,6202.0000,127.026715,35.178046,주미경
전라남도,담양군,창평고등학교 운동장,전라남도 담양군 창평면 창평리 232,2990.0000,127.011662,35.237661,주미경
전라남도,광양시,마동구장(운동장),전라남도 광양시 마동   1062,52382.0000,127.692784,34.953541,체육과장
전라남도,광양시,광영초등학교 운동장,전라남도 광양시 광영동   75,3980.0000,127.720255,34.963354,광영초등학교장
전라남도,광양시,가야초등학교 운동장,전라남도 광양시 광영동   250,2890.0000,127.713142,34.966834,가야초등학교장
전라남도,광양시,어울림체육관 주차장,전라남도 광양시 금호동   817,13701.0000,127.722032,34.940204,포스코 후생팀 이광용
전라남도,광양시,조각공원,전라남도 광양시 금호동   716,18620.0000,127.731927,34.940286,포스코 후생팀 이광용
전라남도,광양시,다압초등학교 운동장,전라남도 광양시 다압면 고사리 1106,1581.0000,127.691861,35.120641,다압초등학교장
전라남도,광양시,골약초등학교 운동장,전라남도 광양시 황길동   827,4554.0000,127.660481,34.910147,골약초등학교장
