시도명,시군구명,시설명,상세주소,시설면적,경도,위도,관리부서
경상남도,고성군,고성오광대 보존회,경상남도 고성군 고성읍남해안대로 2571  ,3955.0000,128.334083,34.973663,
경상남도,고성군,대성초등학교,경상남도 고성군 고성읍동외로151번길 60  ,933.0000,128.322765,34.975624,대성초등학교장
경상남도,창녕군,부곡중학교,경상남도 창녕군 부곡면부곡로 101-32  ,300.0000,128.607549,35.437055,조현종(야간:행정실장
경상남도,창녕군,길곡초등학교,경상남도 창녕군 길곡면낙동로 1498  ,2838.0000,128.568185,35.384660,원평희(야간:주무관 황
경상남도,창녕군,도천초등학교,경상남도 창녕군 도천면도천3길 16  ,1642.0000,128.517241,35.434335,원용규(야간:주무관 노
경상남도,창녕군,영산초등학교,경상남도 창녕군 영산면영산새싹길 25  ,500.0000,128.529134,35.458098,전재영(야간:주무관 이
경상남도,창녕군,장마초등학교,경상남도 창녕군 장마면강리길 61  ,8700.0000,128.476945,35.459481,이성재(야간:행정실장
경상남도,창녕군,계창초등학교,경상남도 창녕군 계성면계성장마로 399  ,1208.0000,128.508617,35.484608,이성미(야간:주무관 차
경상남도,창녕군,대지초등학교,경상남도 창녕군 대지면우포2로 943  ,1516.0000,128.463623,35.556696,하원태(야간:행정실장
경상남도,창녕군,유어초등학교,경상남도 창녕군 유어면마수원길 39  ,1653.0000,128.410982,35.509413,윤춘옥(야간:행정실장
경상남도,창녕군,장천초등학교,경상남도 창녕군 이방면이방대합로 285  ,656.0000,128.374483,35.599468,하호선(야간:행정실장
경상남도,창녕군,이방초등학교,경상남도 창녕군 이방면안리내동길 3  ,7509.0000,128.386750,35.577518,강종기(야간:행정실장
경상남도,창녕군,창녕옥야고등학교,경상남도 창녕군 이방면이방로 943-15  ,5463.0000,128.380363,35.599793,하종문(야간:행정실장
경상남도,창녕군,창녕성산초교,경상남도 창녕군 성산면중고개길 24-7  ,5500.0000,128.477858,35.623624,문희완(야간:행정실장
경상남도,창녕군,대합초등학교,경상남도 창녕군 대합면창곡길 8  ,1821.0000,128.469964,35.614430,주미령(야간:교사 윤재
경상남도,창녕군,고암초등학교,경상남도 창녕군 고암면고암성산대로 6-5  ,200.0000,128.511204,35.577160,석호룡(야간:행정실장
경상남도,창녕군,온누리캠프장,경상남도 창녕군 고암면창밀로 786  ,200.0000,128.547829,35.570663,김윤현(야간)
경상남도,창녕군,명덕초등학교,경상남도 창녕군 창녕읍명덕로 71  ,5286.0000,128.496845,35.543485,학교장(야간:주무관 소
경상남도,창녕군,남지초등학교,경상남도 창녕군 남지읍낙동로 429  ,3153.0000,128.471699,35.389116,황사철(야간:행정실장
경상남도,함안군,외암초등학교,경상남도 함안군 여항면여항로 62  ,655.0000,128.434177,35.209128,외암초등학교장
경상남도,함안군,법수초등학교,경상남도 함안군 법수면석무길 41  ,1530.0000,128.380012,35.317453,법수초등학교장
경상남도,함안군,칠북면주민자치센터,경상남도 함안군 칠북면칠북로 22  ,508.0000,128.521413,35.345994,칠북면장
경상남도,함안군,함안초등학교,경상남도 함안군 함안면함안대로 97  ,341.0000,128.421604,35.241126,함안초등학교장
경상남도,함안군,군북3.1기념체육관,경상남도 함안군 군북면함마대로 875  ,1567.0000,128.348900,35.266191,군북면장
경상남도,함안군,호암초등학교,경상남도 함안군 칠원읍호암길 30  ,868.0000,128.520570,35.274833,호암초등학교장
경상남도,함안군,예곡초등학교,경상남도 함안군 칠원읍예곡2길 25  ,600.0000,128.532540,35.276847,예곡초등학교장
경상남도,함안군,함안체육관,경상남도 함안군 가야읍함안대로 619-4  ,8852.0000,128.399424,35.280174,조현선
경상남도,함안군,칠원초등학교,경상남도 함안군 칠원읍성내길 32  ,970.0000,128.520577,35.306865,칠원초등학교장
경상남도,의령군,동부사회복지관,경상남도 의령군 부림면신번로 181  ,788.0000,128.324705,35.469544,하종성
경상남도,함안군,함안군청소년수련관,경상남도 함안군 가야읍말산1길 10  ,3116.0000,128.409662,35.273823,주민복지과장
경상남도,양산시,서창고등학교 강당,경상남도 양산시 삼호동부로 125  (삼호동),877.0000,,,
경상남도,양산시,북정초등학교 본관,경상남도 양산시 북정서길 28  (북정동),7343.0000,,,
경상남도,양산시,삼성초등학교 강당,경상남도 양산시 북정13길 28  (북정동),1279.0000,129.047285,35.364434,김태욱
경상남도,양산시,삼성중학교 본관,경상남도 양산시 북정중앙로 19  (북정동),8249.0000,129.046604,35.360955,강상철
경상남도,양산시,양산고등학교 기숙사,경상남도 양산시 호국학도병길 2  (북부동),1592.0000,129.044656,35.348947,조규옥
경상남도,양산시,"양산중학교 강당, 다목적실",경상남도 양산시 북안북12길 7  (북부동),2312.0000,129.043619,35.349685,양호석
경상남도,양산시,양산희망학교 본관,경상남도 양산시 상북면충렬로 993-25  ,9061.0000,,,
경상남도,양산시,소토초등학교 강당,경상남도 양산시 상북면율리길 13  ,1026.0000,129.053115,35.379401,강봉모
경상남도,양산시,화제초등학교 급식소,경상남도 양산시 원동면화제로 399-29  ,260.0000,128.978990,35.351055,백해경
경상남도,양산시,상북초등학교 강당,경상남도 양산시 상북면반회서8길 11  ,1698.0000,129.060198,35.416268,이양수
경상남도,양산시,동산초등학교 강당,경상남도 양산시 동면금산2길 11  ,1705.0000,129.026050,35.303424,장인환
경상남도,양산시,증산초등학교 본관,경상남도 양산시 물금읍새실1길 50  ,13002.0000,,,
경상남도,양산시,석산초등학교 본관,경상남도 양산시 동면금오16길 105  ,12011.0000,129.026842,35.321344,서수정
경상남도,양산시,신주초등학교 본관,경상남도 양산시 물금읍신주1길 58  ,10180.0000,,,
경상남도,양산시,범어중학교 본관,경상남도 양산시 물금읍범어로 14  ,10629.0000,,,
경상남도,양산시,황산초등학교 본관,경상남도 양산시 물금읍화합5길 12  ,9988.0000,,,
경상남도,양산시,물금고등학교 강당,경상남도 양산시 물금읍신주1길 20  ,11227.0000,,,
경상남도,양산시,"범어초등학교 강당,본관,후관",경상남도 양산시 물금읍동중6길 8  ,7920.0000,129.005768,35.331250,김영길
경상남도,양산시,서남초등학교  강당,경상남도 양산시 물금읍오봉로 28  ,993.0000,128.999122,35.328355,원은민
경상남도,거제시,수월중학교,경상남도 거제시 해명로 70  (수월동),777.0000,128.645088,34.890495,행정실장
경상남도,양산시,물금초등학교 강당,경상남도 양산시 물금읍가촌새터길 15  ,1539.0000,128.990649,35.316811,최윤경
경상남도,양산시,국민체육센터 체육관,경상남도 양산시 물금읍청룡로 33  ,8775.0000,,,
경상남도,거제시,삼룡초등학교,경상남도 거제시 거제중앙로 1548  (문동동),3990.0000,128.644173,34.861756,행정실장
경상남도,거제시,거제장평중학교,경상남도 거제시 장평4로 40  (장평동),837.2600,128.606255,34.886183,행정실장
경상남도,거제시,장평동주민자치센터,경상남도 거제시 장평3로 10  (장평동),4197.3000,128.609459,34.889431,김경민
경상남도,거제시,거제상동초등학교,경상남도 거제시 상동5길 75-41  (상동동),3339.0000,128.634525,34.861978,행정실장
경상남도,거제시,내곡초등학교,경상남도 거제시 아주2로 112  (아주동),825.0000,128.678499,34.870938,행정실장
경상남도,거제시,국산초등학교,경상남도 거제시 국산1길 2  (옥포동),12914.0000,128.693431,34.896766,행정실장
경상남도,거제시,옥포2동 행정복지센터,경상남도 거제시 옥포로25길 20  (옥포동),1000.0000,,,옥포2동행정복지센터
경상남도,김해시,계동초등학교,경상남도 김해시 계동로 96  (대청동),2894.0000,128.795649,35.185023,박순희
경상남도,김해시,덕정초등학교,경상남도 김해시 대청로 31  (관동동),524.0000,128.798679,35.177930,정미경
경상남도,김해시,율하초등학교,경상남도 김해시 율하2로58번길 7  (율하동),863.0000,128.808528,35.172001,김지영
경상남도,김해시,삼문초등학교,경상남도 김해시 번화2로 104  (삼문동),3510.0000,128.803075,35.197984,조경철
경상남도,김해시,김해부곡초등학교,경상남도 김해시 월산로 139  (부곡동),654.0000,128.799932,35.207100,김인영
경상남도,김해시,신어중학교,경상남도 김해시 삼안로195번길 7  (삼방동),1652.0000,128.911434,35.244873,서종희
경상남도,김해시,불암동체육관,경상남도 김해시 삼안로 36-19  (지내동),1525.0000,128.918681,35.232679,권순호
경상남도,김해시,북부동주민센터,경상남도 김해시 해반천로 160  (삼계동),432.0000,128.867637,35.262452,정연실
경상남도,김해시,봉황초등학교,경상남도 김해시 전하로198번길 5  (전하동),547.0000,128.869860,35.222248,강재영
경상남도,김해시,신어초등학교,경상남도 김해시 활천로 303  (삼방동),1652.0000,128.911827,35.243976,강효중
경상남도,김해시,금동초등학교,경상남도 김해시 상동면상동로 551-13  ,1273.0000,128.930022,35.309020,곽연주
경상남도,김해시,내동초등학교,경상남도 김해시 평전로 151  (내동),2600.0000,128.859482,35.242503,진영혜
경상남도,김해시,생림중학교,경상남도 김해시 생림면마사로 106  ,1413.0000,128.849702,35.353357,김관용
경상남도,사천시,남양중학교 강당 (지진 실내구호소),경상남도 사천시 진삼로 147  (송포동),971.0000,128.062341,34.969480,이성윤
경상남도,김해시,금산초등학교,경상남도 김해시 진영읍하계로 3  ,1202.0000,128.708540,35.291938,이은주
경상남도,김해시,진영금병초등학교,경상남도 김해시 진영읍장등로 37  ,724.0000,128.734586,35.309850,진선의
경상남도,사천시,삼천포공업고등학교 2기숙사,경상남도 사천시 문선4길 67  (벌리동),2806.0000,128.085170,34.934652,학교장
경상남도,사천시,삼천포제일중학교 강당 (지진 실내구호소),경상남도 사천시 상강청길 34  (용강동),3138.0000,128.085882,34.948179,
경상남도,사천시,대성초등학교 강당 (지진 실내구호소),경상남도 사천시 좌룡1길 15  (좌룡동),1712.0000,128.078431,34.953410,학교장
경상남도,사천시,삼천포공업고등학교 본관동,경상남도 사천시 신항로 63  (동금동),4380.0000,128.084418,34.933939,
경상남도,사천시,삼천포공업고등학교 1기숙사,경상남도 사천시 문선4길 67  (벌리동),2857.0000,128.085078,34.934658,학교장
경상남도,사천시,대방초등학교 강당 (지진 실내구호소),경상남도 사천시 각산로 88  (서동),887.0000,128.065520,34.931331,김영건
경상남도,사천시,삼성초등학교 강당(지진 실내구호소),경상남도 사천시 사남면사남로 1074  ,1082.0000,128.074671,35.054231,행정실장
경상남도,사천시,사남초등학교,경상남도 사천시 사남면조동길 49-28  ,8774.0000,128.066559,35.059469,학교장
경상남도,사천시,용현초등학교 강당 (지진 실내구호소),경상남도 사천시 용현면진삼로 628  ,1299.0000,128.062881,35.012875,정수진
경상남도,사천시,곤양중학교 강당 (지진 실내구호소),경상남도 사천시 곤양면광포만로 21  ,487.0000,127.973260,35.059781,김원채
경상남도,사천시,경남자영고등학교,경상남도 사천시 정동면옥산로 143  ,4758.0000,128.100284,35.078172,학교장
경상남도,사천시,사천여자중학교,경상남도 사천시 정동면서당길 32  ,9882.0000,128.101935,35.081024,학교장
경상남도,사천시,정동초등학교 강당,경상남도 사천시 정동면대곡1길 25  ,976.0000,128.124231,35.057561,박동우
경상남도,사천시,수양초등학교 강당 (지진 실내구호소),경상남도 사천시 사천읍옥산로 60  ,709.0000,128.089246,35.079286,"이선태, 신태기(010-2269-5461)"
경상남도,통영시,통영초등학교,경상남도 통영시 무전3길 57  (무전동),8612.0000,128.424465,34.862934,
경상남도,통영시,통영중앙중학교,경상남도 통영시 무전3길 23-10  (무전동),3541.0000,128.424344,34.861875,
경상남도,진주시,무지개초등학교,경상남도 진주시 영천강로119번길 37  (충무공동),633.0000,,,
경상남도,통영시,죽림초등학교,경상남도 통영시 광도면신죽1길 17  ,7032.0000,128.416832,34.876577,
경상남도,통영시,제석초등학교,경상남도 통영시 광도면신죽1길 27  ,7032.0000,128.416647,34.875650,
경상남도,진주시,문산중학교,경상남도 진주시 충의로 68  (충무공동),737.6300,,,
경상남도,진주시,개양중학교,경상남도 진주시 동부로 27  (가좌동),691.0000,,,
경상남도,진주시,가좌초등학교,경상남도 진주시 내동로348번길 17  (가좌동),684.0000,,,
경상남도,진주시,갈전초등학교,경상남도 진주시 사들로 173  (충무공동),746.0000,128.148982,35.182895,충무공동장
경상남도,진주시,서진초등학교,경상남도 진주시 새평거로 85  (평거동),948.0000,128.056728,35.169034,서진초등학교장
경상남도,진주시,수정초등학교,경상남도 진주시 진양호로84번길 20  (평거동),826.0000,,,
경상남도,진주시,가람초등학교,경상남도 진주시 남강로959번길 22  (상평동),954.0000,128.101297,35.172949,가람초등학교장
경상남도,진주시,금성초등학교,경상남도 진주시 말티고개로123번길 19  (초전동),4928.0000,128.114934,35.198020,초장동장
경상남도,진주시,장재초등학교,경상남도 진주시 초북로 66  (초전동),3202.0000,128.102273,35.217633,초장동장
경상남도,진주시,초전초등학교,경상남도 진주시 초전북로62번길 9  (초전동),8441.0000,128.114408,35.207709,초장동장
경상남도,진주시,진주제일중학교,경상남도 진주시 평거로 60  (평거동),964.0000,,,
경상남도,진주시,진주고등학교,경상남도 진주시 의곡길 29  (상봉동),1194.0000,128.080205,35.200254,상봉동장
경상남도,진주시,남강초등학교,경상남도 진주시 모덕로 99  (상대동),980.0000,128.108978,35.183236,상대동장
경상남도,진주시,동진초등학교,경상남도 진주시 도동로184번길 13  (하대동),8998.0000,128.124223,35.187331,하대2동장
경상남도,진주시,진주기계공업고등학교,경상남도 진주시 공단로43번길 25  (상평동),757.0000,128.103261,35.177140,상평동장
경상남도,진주시,명석중학교,경상남도 진주시 명석면광제산로12번길 8  ,984.0000,128.042360,35.216579,명석중학교장
경상남도,진주시,진서고등학교,경상남도 진주시 수곡면옥수로 625  ,793.0000,127.927742,35.198007,진서고등학교장
경상남도,진주시,반성초등학교,경상남도 진주시 일반성면동부로 2060  ,548.0000,128.285772,35.169333,일반성면장
경상남도,진주시,대곡초등학교,경상남도 진주시 대곡면진의로 970  ,902.0000,128.177126,35.257930,대곡초등학교장
경상남도,진주시,금호초등학교,경상남도 진주시 금산면중천로67번길 25  ,810.0000,128.143450,35.218743,금산면장
경상남도,진주시,집현초등학교,경상남도 진주시 집현면지내길 271  ,250.0000,128.092642,35.241513,집현면장
경상남도,창원시 진해구,장천초등학교,경상남도 창원시 진해구 충장로 719  (장천동),1837.0000,128.707185,35.126073,홍우복
경상남도,창원시 진해구,웅천초등학교,경상남도 창원시 진해구 웅천중로 80  (성내동),1797.0000,128.750301,35.113065,고영미
경상남도,창원시 진해구,용원초등학교,경상남도 창원시 진해구 용원로78번길 11  (용원동),2997.0000,128.817870,35.097512,박정면
경상남도,진주시,내동초등학교,경상남도 진주시 내동면순환로 426  ,834.0000,128.068070,35.164552,내동면장
경상남도,진주시,금곡초등학교,경상남도 진주시 금곡면월아산로89번길 11  ,1198.0000,128.185186,35.089434,금곡초등학교장
경상남도,창원시 마산회원구,전안초등학교,경상남도 창원시 마산회원구 내서읍광려로 100  ,614.0000,128.502289,35.217809,전안초등학교장
경상남도,창원시 마산회원구,석전초등학교,경상남도 창원시 마산회원구 석전동로 8  (석전동),992.0000,128.576450,35.232089,심재완
경상남도,창원시 마산회원구,양덕초등학교,경상남도 창원시 마산회원구 양덕동12길 86  (양덕동),6610.0000,128.588198,35.233459,김대우
경상남도,창원시,장복초등학교,경상남도 창원시 진해구 진해대로728번길 21  (석동),10439.0000,128.695159,35.157618,행정실
경상남도,창원시 성산구,유목초등학교,경상남도 창원시 성산구 반송로29번길 15  (반지동),1500.0000,128.663029,35.244090,반송동장
경상남도,창원시 의창구,북면초등학교,경상남도 창원시 의창구 북면동전로110번길 36  ,700.0000,128.598517,35.317500,행정실
경상남도,창원시 의창구,창원초등학교,경상남도 창원시 의창구 읍성로 5-1  (서상동),8901.0000,128.619083,35.265809,행정실
경상남도,창원시,웅남초등학교,경상남도 창원시 성산구 단정로 75  (상남동),9680.0000,128.688316,35.217781,행정실
경상남도,창원시 의창구,사화초등학교,경상남도 창원시 의창구 반계로80번길 7  (팔용동),13000.0000,128.616489,35.252302,김령희
경상남도,창원시 의창구,창덕중학교,경상남도 창원시 의창구 동읍의창대로900번길 12  ,15115.0000,128.689295,35.277418,박진홍
경상북도,봉화군,석포초등학교 도서관동,경상북도 봉화군 석포면석포로1길 31-1  ,255.0000,129.063817,37.047021,
경상북도,울진군,평해초등학교 강당(체육관),경상북도 울진군 평해읍평해로 19  ,975.0000,129.438270,36.723181,김정호
경상북도,울진군,기성초등학교 강당(체육관),경상북도 울진군 기성면척산2길 24-4  ,661.0000,129.449559,36.797659,서정은
경상북도,울진군,죽변고등학교 강당(체육관),경상북도 울진군 죽변면죽변4길 19  ,810.0000,129.420778,37.064042,허진
경상북도,울진군,후포초등학교 강당(체육관),경상북도 울진군 후포면삼율5길 8  ,967.0000,129.441582,36.680671,황명순
경상북도,봉화군,명호초등학교 급식실동,경상북도 봉화군 명호면노루목재길 28  ,347.0000,128.899208,36.856089,
경상북도,봉화군,한누리 전원생활센터,경상북도 봉화군 상운면하눌로 4  ,1439.0000,128.767883,36.860596,유영식
경상북도,봉화군,석포행복나눔센터,경상북도 봉화군 석포면석포로1길 50-28  ,980.0000,129.065282,37.047099,임광길
경상북도,봉화군,소천초 두음분교장 교사동,경상북도 봉화군 소천면두음길 567  ,585.0000,129.055498,36.886019,
경상북도,봉화군,뚜르리 힐링하우스,경상북도 봉화군 재산면동면로 410  ,514.0000,128.994142,36.799182,권순옥
경상북도,봉화군,낙동강레포츠종합센터,경상북도 봉화군 명호면청량로 1136-46  ,206.0000,128.902756,36.856899,모영선
경상북도,봉화군,물야초등학교,경상북도 봉화군 물야면오록길 25  ,1544.0000,128.736441,36.979582,배효섭
경상북도,봉화군,봉화약초시험장 가 동,경상북도 봉화군 봉성면부랭이길 81  ,754.0000,128.808243,36.900579,김종수
경상북도,봉화군,춘양초등학교,경상북도 봉화군 춘양면의양로 24-1  ,3761.0000,128.915057,36.939503,김상복
경상북도,봉화군,한국산림과학고 기숙사,경상북도 봉화군 춘양면서원촌길 8-14  ,315.0000,128.913793,36.947331,
경상북도,봉화군,봉화제일교회,경상북도 봉화군 봉화읍내성로6길 14  ,516.0000,128.742402,36.889275,권오택
경상북도,봉화군,봉화초등학교 교사2동,경상북도 봉화군 봉화읍내성로7길 3  ,444.0000,128.740712,36.892289,반정식
경상북도,봉화군,봉화노인복지센터,경상북도 봉화군 봉화읍솔안2길 23  ,1002.0000,128.726721,36.894208,이휘준
경상북도,봉화군,내성초등학교,경상북도 봉화군 봉화읍교촌1길 37  ,1650.0000,128.735957,36.886093,심정호
경상북도,예천군,율현밤고개경로당,경상북도 예천군 유천면밤고개길 85-1  ,84.2400,128.362844,36.638601,
경상북도,예천군,용암경로당,경상북도 예천군 유천면용암길 75  ,66.4200,128.357546,36.620319,
경상북도,예천군,무지리경로당,경상북도 예천군 용궁면무지길 98-7  ,76.4000,128.317768,36.606951,
경상북도,예천군,풍정경로당,경상북도 예천군 개포면풍정1길 60  ,82.1700,128.328772,36.642441,
경상북도,예천군,와룡1리경로당,경상북도 예천군 풍양면영풍로 172-19  ,143.4000,128.285222,36.517707,
경상북도,봉화군,봉화중고등학교,경상북도 봉화군 봉화읍내성로 138  ,4185.0000,128.739725,36.895243,
경상북도,예천군,증거리경로당,경상북도 예천군 감천면중산길 30  ,80.0100,128.518107,36.741076,
경상북도,예천군,미석3리경로당,경상북도 예천군 감천면미석3길 158  ,70.3200,128.575147,36.730860,
경상북도,예천군,솔안경로당,경상북도 예천군 유천면솔안길 147  ,68.0000,128.334127,36.638780,
경상북도,예천군,성현리경로당,경상북도 예천군 용문면성현길 164  ,65.6000,128.408652,36.680914,
경상북도,예천군,죽림리야당경로당,경상북도 예천군 용문면야당길 24  ,50.8000,128.402940,36.691561,
경상북도,예천군,청소년수련관,경상북도 예천군 예천읍충효로 393  ,1684.2000,128.463090,36.656434,
경상북도,예천군,예천군의회청사,경상북도 예천군 예천읍군청앞길 2  ,2383.0000,128.452782,36.656898,김형조
경상북도,예천군,예천초등학교 본관교사동 ,경상북도 예천군 예천읍효자로 43  ,1867.0000,,,
경상북도,칠곡군,약목면사무소,경상북도 칠곡군 약목면복성1길 15  ,3174.0000,128.363909,36.032763,
경상북도,칠곡군,약목초등학교 후관동,경상북도 칠곡군 약목면복성3길 30  ,2502.0000,128.360696,36.031961,
경상북도,칠곡군,약목중학교 본관동,경상북도 칠곡군 약목면복성8길 20  ,6002.0000,128.361067,36.035155,
경상북도,칠곡군,약동초등학교 다목적강당,경상북도 칠곡군 기산면주산로 1195  ,1712.0000,128.381726,35.984944,
경상북도,예천군,대창고등학교 체육관,경상북도 예천군 예천읍대창학교길 33  ,1139.0000,128.454713,36.660356,
경상북도,칠곡군,동명면사무소,경상북도 칠곡군 동명면금암중앙길 56  ,613.0000,128.553698,35.983949,
경상북도,칠곡군,동명면 평생학습복지센터,경상북도 칠곡군 동명면동명팔거천2길 9  ,930.0000,128.552468,35.985237,
경상북도,칠곡군, 동명동부초등학교 교사시설 ,경상북도 칠곡군 동명면한티로 562  ,854.0000,128.593187,36.005811,
경상북도,칠곡군,가산면 평생학습복지센터,경상북도 칠곡군 가산면경북대로 1552-1  ,546.0000,128.539259,36.084179,
경상북도,칠곡군, 학림초등학교 다목적강당 ,경상북도 칠곡군 가산면학하7길 5  ,453.0000,128.491248,36.105398,
경상북도,칠곡군,약목초등학교 본관동,경상북도 칠곡군 약목면복성3길 30  ,3259.0000,128.360696,36.031961,
경상북도,칠곡군,호국평화 기념관,경상북도 칠곡군 석적읍강변대로 1580  ,9671.0000,,,
경상북도,칠곡군,신동초등학교 다목적강당,경상북도 칠곡군 지천면신동로 161  ,997.0000,128.490131,35.956800,
경상북도,칠곡군,신동중.칠곡고등학교 다목적강당,경상북도 칠곡군 지천면신동로 99  ,1058.0000,128.483885,35.958028,
경상북도,칠곡군,동명초등학교 다목적강당,경상북도 칠곡군 동명면금암동석3길 5  ,622.0000,128.554551,35.986846,
경상북도,칠곡군,장곡초등학교 본관동,경상북도 칠곡군 석적읍유학로 86-9  ,9886.0000,128.418427,36.075074,
경상북도,칠곡군,장곡중학교 본관동,경상북도 칠곡군 석적읍남중리8길 13  ,9511.0000,128.415085,36.073107,
경상북도,칠곡군,장곡중학교 다목적강당,경상북도 칠곡군 석적읍남중리8길 13  ,983.0000,128.415085,36.073107,
경상북도,칠곡군,석적고등학교 본관동,경상북도 칠곡군 석적읍동중리1길 65-20  ,10629.0000,128.418235,36.081651,
경상북도,칠곡군,대교초등학교 본관동,경상북도 칠곡군 석적읍서중리7길 15  ,11264.0000,128.398742,36.075478,
경상북도,칠곡군,석적 행정타운,경상북도 칠곡군 석적읍남율로7길 7  ,12376.0000,,,
경상북도,칠곡군, 낙산초등학교 교사시설 ,경상북도 칠곡군 왜관읍강변대로 754  ,2049.0000,128.402965,35.944666,
경상북도,칠곡군,북삼읍 평생학습복지센터,경상북도 칠곡군 북삼읍인평1길 12  ,1321.0000,128.343038,36.062816,
경상북도,칠곡군,인평초등학교 본관동,경상북도 칠곡군 북삼읍북삼로8길 10  ,9361.0000,128.336959,36.071780,
경상북도,칠곡군,인평중학교 본관동,경상북도 칠곡군 북삼읍북삼로 223  ,7129.0000,128.335934,36.062387,
경상북도,칠곡군,북삼중학교 다목적강당,경상북도 칠곡군 북삼읍북삼로 29  ,9316.0000,128.343090,36.071093,
경상북도,칠곡군,북삼중학교 본관동,경상북도 칠곡군 북삼읍북삼로 29  ,1118.0000,128.343090,36.071093,
경상북도,칠곡군,북삼고등학교 다목적강당,경상북도 칠곡군 북삼읍북삼로2길 130  ,891.0000,128.334316,36.071512,
경상북도,칠곡군,왜관초등학교 본관동,경상북도 칠곡군 왜관읍구상길 204  ,13699.0000,128.395893,35.984848,
경상북도,칠곡군,왜관동부초등학교 다목적강당,경상북도 칠곡군 왜관읍평장3길 31-4  ,1515.0000,128.407282,35.985265,
경상북도,칠곡군,왜관동부초등학교 별관동,경상북도 칠곡군 왜관읍평장3길 31-4  ,1644.0000,128.407282,35.985265,
경상북도,칠곡군,왜관동부초등학교 본관동,경상북도 칠곡군 왜관읍평장3길 31-4  ,2186.0000,128.407282,35.985265,
경상북도,칠곡군, 석전중등학교 다목적강당 ,경상북도 칠곡군 왜관읍석전로7길 14  ,729.0000,128.409597,36.002542,
경상북도,칠곡군,매원초등학교 본관동,경상북도 칠곡군 왜관읍매원1길 5-32  ,976.0000,128.429550,35.994657,
경상북도,성주군,성주고등학교 강당,경상북도 성주군 성주읍성주고교길 79  ,1313.0000,128.274845,35.938197,권순박
경상북도,성주군,성주중학교 본관교사동,경상북도 성주군 성주읍주천로 15-18  ,3545.0000,128.283346,35.928492,탁창균
경상북도,성주군,명인정보고등학교 강당,경상북도 성주군 선남면도성2길 4  ,708.0000,128.364322,35.885534,배재천
경상북도,성주군,도원초등학교 강당,경상북도 성주군 선남면선노로 185  ,709.0000,128.381930,35.896602,이재활
경상북도,성주군,선남면복지회관,경상북도 성주군 선남면관화길 70  ,396.0000,128.350565,35.902354,김규삼
경상북도,고령군,고령중학교,경상북도 고령군 대가야읍가야금길 20  ,7353.0000,128.271844,35.740863,신완철
경상북도,고령군,다산초등학교(체육관),경상북도 고령군 다산면다산로 685-11  ,1172.0000,128.449600,35.826087,이종원
경상북도,고령군,쌍림초등학교(체육관),경상북도 고령군 쌍림면귀원1길 6  ,652.0000,128.243070,35.681333,노인영
경상북도,성주군,성주초등학교 서편교사동,경상북도 성주군 성주읍성주읍4길 9  ,2878.0000,128.285283,35.919605,백육기
경상북도,성주군,성주중앙초등학교 강당,경상북도 성주군 성주읍시장1길 17  ,1136.0000,128.285985,35.915673,백경흠
경상북도,성주군,성주여자고등학교 강당(서감홀),경상북도 성주군 성주읍성주여중고길 19  ,672.0000,128.283256,35.915762,강선태
경상북도,청도군,청도전자고등학교 본관동,경상북도 청도군 풍각면헐티로 185  ,2508.0000,128.620687,35.640976,
경상북도,영양군,수비중고등학교,경상북도 영양군 수비면낙동정맥로 2417  ,216.0000,129.203939,36.765409,김수근
경상북도,영양군,수비 초등학교,경상북도 영양군 수비면한티로 499  ,266.0000,129.201881,36.765640,오원우
경상북도,영양군,석보초등학교,경상북도 영양군 석보면원리길 3  ,132.0000,,,임미진
경상북도,영덕군,영덕야성초등학교,경상북도 영덕군 영덕읍덕곡길 96  ,9657.0000,129.368791,36.413202,학교장
경상북도,영양군,영양군청,경상북도 영양군 영양읍군청길 37  ,200.0000,129.112451,36.666670,
경상북도,영양군,입암초등학교,경상북도 영양군 입암면입암로 162  ,192.0000,129.087012,36.599714,오순자
경상북도,영양군,시설관리사업소,경상북도 영양군 입암면영양로 883-5  ,46.0000,129.081578,36.607753,
경상북도,영양군,입암중학교,경상북도 영양군 입암면산해1길 9-4  ,1258.0000,129.086863,36.591422,정찬희
경상북도,영양군,일월초등학교,경상북도 영양군 일월면영양로 2410  ,100.0000,129.127336,36.701513,
경상북도,영양군,흥림산 자연휴양림,경상북도 영양군 일월면 도계리 827-1,754.0000,129.117603,36.706627,
경상북도,영양군,자연생태공원관리사업소,경상북도 영양군 수비면반딧불이로 227  ,1947.0000,129.271156,36.837726,
경상북도,영양군,영양교회,경상북도 영양군 영양읍황용천길 53-2  ,307.0000,129.114994,36.666350,김경아
경상북도,영양군,영양읍사무소,경상북도 영양군 영양읍군청길 53  ,188.0000,129.114241,36.667029,이선정
경상북도,영양군,영양중앙초등학교,경상북도 영양군 영양읍영양창수로 53  ,211.0000,,,
경상북도,영양군,영양군종합복지회관,경상북도 영양군 영양읍동서대로 90  ,150.0000,129.118747,36.661859,
경상북도,영양군,영양중고등학교,경상북도 영양군 영양읍중앙로 81  ,1700.0000,129.110979,36.660901,이동욱
경상북도,의성군,중부중학교,경상북도 의성군 비안면이두2길 5  ,992.0000,128.491856,36.337950,
경상북도,청송군,청송국민체육센터,경상북도 청송군 청송읍중앙로 306-39  ,4324.5800,129.061822,36.432416,김기욱
